# Y坐标, 温度 (x = 0.085382)
0.002075 301.104260
0.006225 303.307403
0.010375 305.494565
0.014525 307.655597
0.018675 309.781068
0.022825 311.862486
0.026975 313.892449
0.031125 315.864745
0.035275 317.774384
0.039425 319.617574
0.043575 321.391664
0.047725 323.095043
0.051875 324.727028
0.056025 326.287739
0.060175 327.777967
0.064325 329.199056
0.068475 330.552782
0.072625 331.841257
0.076775 333.066834
0.080925 334.232027
0.085075 335.339453
0.089225 336.391773
0.093375 337.391650
0.097525 338.341719
0.101675 339.244554
0.105825 340.102657
0.109975 340.918436
0.114125 341.694202
0.118275 342.432161
0.122425 343.134410
0.126575 343.802938
0.130725 344.439626
0.134875 345.046250
0.139025 345.624483
0.143175 346.175900
0.147325 346.701983
0.151475 347.204124
0.155625 347.683630
0.159775 348.141726
0.163925 348.579566
0.168075 348.998229
0.172225 349.398729
0.176375 349.782017
0.180525 350.148987
0.184675 350.500477
0.188825 350.837273
0.192975 351.160116
0.197125 351.469701
0.201275 351.766680
0.205425 352.051669
0.209575 352.325245
0.213725 352.587953
0.217875 352.840306
0.222025 353.082786
0.226175 353.315851
0.230325 353.539929
0.234475 353.755427
0.238625 353.962728
0.242775 354.162194
0.246925 354.354167
0.251075 354.538971
0.255225 354.716915
0.259375 354.888286
0.263525 355.053362
0.267675 355.212403
0.271825 355.365656
0.275975 355.513358
0.280125 355.655730
0.284275 355.792984
0.288425 355.925324
0.292575 356.052939
0.296725 356.176014
0.300875 356.294720
0.305025 356.409225
0.309175 356.519685
0.313325 356.626252
0.317475 356.729067
0.321625 356.828270
0.325775 356.923989
0.329925 357.016350
0.334075 357.105472
0.338225 357.191469
0.342375 357.274451
0.346525 357.354522
0.350675 357.431781
0.354825 357.506324
0.358975 357.578243
0.363125 357.647626
0.367275 357.714557
0.371425 357.779116
0.375575 357.841381
0.379725 357.901427
0.383875 357.959324
0.388025 358.015141
0.392175 358.068945
0.396325 358.120797
0.400475 358.170759
0.404625 358.218889
0.408775 358.265243
0.412925 358.309876
0.417075 358.352839
0.421225 358.394181
0.425375 358.433953
0.429525 358.472198
0.433675 358.508963
0.437825 358.544289
0.441975 358.578219
0.446125 358.610791
0.450275 358.642045
0.454425 358.672017
0.458575 358.700743
0.462725 358.728257
0.466875 358.754592
0.471025 358.779779
0.475175 358.803851
0.479325 358.826835
0.483475 358.848760
0.487625 358.869654
0.491775 358.889543
0.495925 358.908453
0.500075 358.926408
0.504225 358.943431
0.508375 358.959545
0.512525 358.974772
0.516675 358.989132
0.520825 359.002647
0.524975 359.015334
0.529125 359.027213
0.533275 359.038301
0.537425 359.048616
0.541575 359.058173
0.545725 359.066989
0.549875 359.075077
0.554025 359.082453
0.558175 359.089129
0.562325 359.095119
0.566475 359.100434
0.570625 359.105087
0.574775 359.109088
0.578925 359.112447
0.583075 359.115174
0.587225 359.117278
0.591375 359.118768
0.595525 359.119650
0.599675 359.119932
0.603825 359.119620
0.607975 359.118721
0.612125 359.117239
0.616275 359.115179
0.620425 359.112544
0.624575 359.109337
0.628725 359.105562
0.632875 359.101220
0.637025 359.096311
0.641175 359.090836
0.645325 359.084795
0.649475 359.078186
0.653625 359.071007
0.657775 359.063256
0.661925 359.054927
0.666075 359.046018
0.670225 359.036521
0.674375 359.026430
0.678525 359.015739
0.682675 359.004437
0.686825 358.992515
0.690975 358.979962
0.695125 358.966766
0.699275 358.952914
0.703425 358.938390
0.707575 358.923178
0.711725 358.907260
0.715875 358.890617
0.720025 358.873228
0.724175 358.855070
0.728325 358.836119
0.732475 358.816349
0.736625 358.795731
0.740775 358.774235
0.744925 358.751829
0.749075 358.728479
0.753225 358.704148
0.757375 358.678798
0.761525 358.652389
0.765675 358.624879
0.769825 358.596224
0.773975 358.566378
0.778125 358.535295
0.782275 358.502927
0.786425 358.469226
0.790575 358.434145
0.794725 358.397635
0.798875 358.359651
0.803025 358.320149
0.807175 358.279088
0.811325 358.236430
0.815475 358.192142
0.819625 358.146199
0.823775 358.098577
0.827925 358.049264
